55  3 5.49  7.44 11.00 12.04 20.4491 23.7734     1  1   6 10
56  3 7.05  5.96 11.59  8.16 14.6755 40.9578     0  1  11 20
57  3 5.22  9.73 11.66  5.73 14.6790 46.1426     0  0   1  1
58  3 5.06  8.25 10.02  9.99 21.0024 42.5664     1  0  10 15
59  3 5.33  9.03 11.22  9.34 19.3102 62.6063     0  0   7 18
60  3 6.03  4.86 10.17  9.83 13.8611 36.4888     0  1  16 17
61  4 5.50  6.13  9.98  5.86  7.1293  9.3627     1  1  19 20
62  4 4.90  7.12  8.64 10.58 20.3299 42.2409     0  1   3  4
63  4 5.11  7.38  8.43  9.21 22.2865 66.0439     1  0   8 19
64  4 6.21  7.89  7.66  9.21 22.7912 56.2882     0  1   4  5
65  4 6.81  4.99  7.80  8.09 14.9687 22.4937     0  0  11 12
66  4 6.79  6.67 10.25 14.33 24.5220 78.0202     0  0   1  3
67  4 5.41  3.99 11.75  7.25  7.8248 24.1253     0  1   1  2
68  4 5.76  6.52 10.49  9.56 19.3170 19.5454     0  0   2  7
69  4 4.35 11.29  8.47 12.78 34.6778 63.1169     0  1   5 11
70  4 5.46 10.33 10.72  9.83 27.9852 73.8027     0  0   1  3
71  4 6.16  6.91  8.72 11.64 24.6470 32.1655     1  1  10 16
72  4 6.10  8.67  8.96  7.11 18.8740 20.6566     0  0   3 15
73  4 5.28 10.32 10.24  8.96 27.0272 53.7745     0  1   9 16
74  4 5.04  7.66  8.36  9.25 22.2108 50.2643     0  0   1  3
75  4 6.27 10.97  9.03  5.20 22.9530 65.0508     0  1  17 20
76  4 4.99  6.26 11.92  9.98 18.1317 21.8880     1  1   3 11
77  4 5.28  9.24 10.11  8.49 22.5078 30.0034     0  1   4 11
78  4 5.82 10.63 11.06  6.62 25.0576 68.8750     0  0   1  1
79  4 5.13  7.36  9.06 10.07 19.0843 36.2159     0  1  11 13
80  4 4.84  5.22  9.69  5.23  7.6931 13.0985     1  1   7 14
81  5 5.10  6.86 10.41 10.85 19.4176 21.8090     0  1   7 17
82  5 5.49  8.03 10.52 10.25 22.9808 73.7740     0  1   2 10
83  5 6.57  9.38 11.28  8.82 22.6833 69.9364     0  0   6 13
84  5 4.83  8.06  8.45 10.37 25.6808 67.7052     0  1   7  8
85  5 6.94  7.86 10.58  8.34 16.5800 23.0421     0  0   3  8
86  5 6.07  8.98  9.44  7.41 18.4109 48.8737     1  1  11 15
87  5 7.13  8.14 10.81  6.32 15.3265 25.4875     1  0  11 20
88  5 5.36  8.72  6.58  9.53 26.5431 28.0336     1  1  13 14
89  5 5.90  9.97  9.55  8.82 26.0072 64.2495     0  0   4 12
90  5 4.07  5.25 12.33 10.48 12.2211 14.3594     0  1   1  2
91  5 6.51 10.04  9.33 10.84 27.2765 58.9796     0  1   6 18
92  5 5.31  6.36  9.61  8.04 15.8283 17.0962     1  1   7 12
93  5 6.25  7.28 11.71  5.65 13.0942 33.5711     1  1   3  8
94  5 7.06  9.39 11.05  6.62 15.2883 41.9866     0  0   7 20
 95  5 6.09  6.47  9.03  8.79 19.8938  63.2956     0  1   4  5
 96  5 6.37  6.87 11.04 12.95 23.9748  29.1078     1  0   5  9
 97  5 5.54  6.67  9.30 10.82 18.9954  32.7946     1  0  13 18
 98  5 8.32  7.28 11.50  9.93 18.5346  58.8333     0  0   9 15
 99  5 6.86  7.67 11.18 12.14 21.9446  67.7832     1  1   5 10
100  5 7.31  6.42 10.88  6.55 12.5569  17.4151     0  1   1  2
101  6 6.28  7.99 10.28  9.95 22.0334  22.1713     1  0   7 14
102  6 6.48  6.34 10.83  9.45 14.7064  36.7639     0  1   1  2
103  6 7.89  7.69 10.88  6.59 16.3798  27.7774     0  1   1  4
104  6 5.91  9.72  9.14  8.35 23.9000  44.5788     0  0   7 18
105  6 5.45  8.33  8.25  9.46 29.5028  85.9849     0  0   3  5
106  6 4.07 10.33 10.60 12.34 29.5253  61.7877     1  1   6 18
107  6 3.96  7.11  9.39  6.78 15.2212  38.3713     0  0   1  5
108  6 5.52  5.07 11.63  8.78 11.2884  19.0374     1  1   3  4
109  6 6.66  6.95  8.11 10.06 23.9889  34.5609     1  0   4  6
110  6 6.26  9.43 10.00  7.67 22.1614  53.0567     0  1   8 20
111  6 6.44  8.66  8.09  7.85 26.3226  56.9388     0  1   8 14
112  6 5.01 11.06 12.05 10.20 26.1634  67.5037     0  0   2  9
113  6 5.24  5.34  7.64 12.04 21.5029  52.0171     1  1  12 13
114  6 6.10  6.62 10.21  5.32 13.5344  36.5034     1  1  14 21
115  6 6.57 10.79 10.73  6.95 22.6753  57.2052     0  0   2 18
116  6 4.21  9.34 11.68 11.87 26.4306  73.0334     1  0   2  5
117  6 4.75  7.12  9.42  6.59 15.5057  37.7342     0  1  10 11
118  6 4.46  6.04 10.55  8.85 14.0679  17.7440     0  0   2  4
119  6 5.55  8.63 11.16  8.40 18.3155  43.0340     0  0   4 10
120  6 5.58  9.02  8.76 11.51 25.2832  68.7155     0  0   5 11
121  7 5.23 10.11  9.33  8.32 19.8474  20.5465     0  0   3  6
122  7 5.83  9.21  7.17  6.91 21.8364  47.1011     1  1  19 20
123  7 5.52  7.06  9.28  9.74 20.0882  45.1236     1  1   1  7
124  7 6.30  6.71 11.03 10.85 19.5819  36.0424     0  1   3  7
125  7 6.66 10.25  7.77  6.82 26.1280  67.6559     0  1   9 19
126  7 4.00 11.03 10.41  9.72 28.4344  91.4582     0  0   4 13
127  7 5.40  7.65 11.66 12.04 21.1550  49.9612     0  0   9 18
128  7 5.64 10.82 11.39  8.88 25.8587  59.0404     0  0   2  4
129  7 4.68  9.73  8.64 13.81 31.8960 101.6792     0  1   8 16
130  7 6.59  7.86 12.26 10.28 17.8153  22.9443     0  1   1  4
131  7 4.63  9.86 10.98  8.53 23.6668  40.0618     0  1   2  6
132  7 6.36  7.52 11.61 10.43 17.8477  43.3975     0  0   8 15
133  7 4.87  7.27  9.05 10.18 22.9517  47.2771     0  0   8 12
134  7 5.43  6.77  8.78  8.78 19.5586  29.1141     0  1  17 18
135  7 5.73  8.33 10.87  8.57 18.1881  33.1918     0  1   1  1
136  7 6.10  6.51 10.08 13.35 21.4773  57.3211     0  0   2 19
137  7 6.04  6.79  9.55  8.99 19.8668  61.9192     0  1  14 16
138  7 6.42  7.72  9.93 13.35 25.9088  66.5974     0  0   4 13
139  7 6.17  7.58 11.18  6.31 14.1154  38.5048     0  1   8 10
140  7 5.12  9.23  9.53  8.54 22.4847  51.8605     1  0   6 11
141  8 5.65  8.79 12.21 10.16 25.0065  27.9902     0  0   8 18
142  8 7.22  8.45 10.01  9.03 19.7364 56.9455     0  1  13 20
143  8 5.71  7.61 10.47 10.29 19.9378 28.2453     0  0   5 16
144  8 6.40  7.11 11.46  8.57 18.2413 29.5599     1  1   7 13
145  8 6.05  8.62  9.09  8.58 21.1259 43.7451     0  1   2  5
146  8 5.38  9.51 10.10  9.21 24.2389 63.4647     0  1   5 19
147  8 4.76  7.86  8.74 14.93 26.8654 28.3639     0  0   9 17
148  8 5.25  8.49  9.56  5.69 18.0848 38.6755     0  1   4  5
149  8 6.05 10.83  8.80 11.38 31.8189 38.6000     0  0   1  7
150  8 3.64 10.77  8.22  9.92 31.2263 71.4789     0  0   4 11
151  8 5.55  8.85  9.62 11.39 27.2109 44.8469     0  1   3  4
152  8 4.12  6.64 12.22  7.09 13.2559 42.7717     0  0   2  7
153  8 4.99  4.74 12.31 16.35 22.8186 73.5319     1  0   1  1
154  8 6.39  8.87 11.28  8.22 18.6993 51.2980     1  1  12 18
155  8 5.56  7.28 12.58 10.28 16.1739 30.0498     0  1   9 14
156  8 7.12  7.37 10.65 10.61 20.1277 28.7894     0  0   1  2
157  8 6.37  8.68 11.31 14.08 30.1602 74.1117     0  0   3  7
158  8 6.30  5.60  9.40 10.18 16.5315 48.2621     0  1  14 15
159  8 6.06  7.64  9.33  5.08 10.6839 27.1049     1  1  12 17
160  8 5.36  7.63 11.52  8.74 14.9835 43.6879     0  0   1  1
161  9 4.67  8.18 11.41 12.42 26.1788 26.1879     0  1   1  8
162  9 5.66  9.39  9.01 12.72 30.4024 67.3274     0  0   1 10
163  9 7.82  5.06  7.76 11.18 21.5225 62.0961     0  1  14 15
164  9 6.16  6.58  8.39 11.42 18.6587 35.8603     0  1   9 14
165  9 5.11  7.10  9.53 12.01 23.1875 26.4840     1  0   7 20
166  9 5.88  8.67  9.67  6.62 18.2453 50.3076     0  1  18 21
167  9 6.12  9.59  9.24  9.41 26.7329 61.5769     0  1   1  4
168  9 4.36  8.05  9.47  7.23 16.2990 35.2900     0  1   9 16
169  9 5.99  5.45 11.00  6.80  9.6155 18.3778     0  0  11 13
170  9 5.52  4.36 11.41  8.88 11.8032 17.0299     0  1  20 21
171  9 4.38  9.56 10.38  7.97 20.2430 32.1673     0  1   6 12
172  9 7.03  7.16 10.07  9.58 19.0314 48.1980     0  0   4 11
173  9 5.56  9.67 12.31  8.94 20.2858 37.6499     1  0   9 21
174  9 6.52  6.38  9.49  6.75 13.5362 41.2707     1  1   9 10
175  9 6.01  8.04  9.82 13.42 26.7490 74.7264     0  0   3  5
176  9 6.10  7.53  8.20  7.65 15.2381 25.1081     0  1   9 10
177  9 4.83  7.02 11.43  6.80 13.7390 17.6008     1  0   5  7
178  9 7.40 11.06 10.15 11.70 32.2182 67.7878     0  1   5 11
179  9 4.89  7.44 10.52  5.16 16.1917 45.2387     1  0  11 15
180  9 7.45  6.90  8.35 10.81 23.7593 50.7196     1  1   1  2
181 10 6.64  7.18  9.60 13.47 27.0596 27.4796     0  1   1  4
182 10 6.33  8.54  9.39  9.19 26.4023 43.6815     0  0   9 17
183 10 6.54  8.70 10.47  8.60 18.5950 38.1562     0  1   1  1
184 10 4.67  7.86 12.52  4.73 13.0867 41.5752     0  0   7 15
185 10 5.50  3.58 10.58  6.00  5.8452 19.1286     1  1   3  4
186 10 6.29  7.50  9.85  7.02 16.5698 50.3268     1  1   3  9
187 10 6.37  9.56 10.24  7.86 23.6296 26.5572     1  1   1  6
188 10 7.36  7.55  9.28  5.53 12.2129 23.3763     1  1  15 21
189 10 5.46  7.56  8.55  8.21 18.3058 50.1240     1  1   7 15
190 10 6.43  7.37  8.26  7.15 16.4180 49.1488     0  1   1  1
191 10 5.40  8.89  8.97 12.17 28.5978 55.9182     1  0   1  6
192 10 5.91  6.62 10.77 15.99 27.4641 55.9591     0  0   8 19
193 10 5.49  7.96  9.06 12.02 26.3865 54.7398     0  1  11 20
194 10 4.88  8.64 11.47  7.59 16.3968 42.8648     0  0   1  2
195 10 6.11  3.04 11.41 10.84 10.1123 32.4974     1  1   1  2
196 10 5.08  7.98 11.38 10.81 22.9185 56.2906     0  0   7 20
197 10 5.68  6.71 11.55  7.66 14.1404 16.2855     0  1  16 19
198 10 5.49 10.85  9.51 12.50 33.3130 64.4606     1  0   6 16
199 10 5.70  7.44 10.10 10.94 22.2114 69.2968     0  1   4  6
200 10 5.83  9.17 11.82  9.43 22.0453 50.7128     0  1   3 11
201 11 5.59  7.62 10.36  9.38 18.8171 19.7023     0  1   1  2
202 11 5.82  7.18  8.11 12.62 27.5581 90.4612     0  1   4 15
203 11 5.34  8.29 10.87  7.02 18.0225 47.5283     0  1   7 14
204 11 3.82 11.38 10.16  8.14 26.9062 75.8518     0  0   1  9
205 11 5.78  4.35 10.36  5.14  1.7074  4.2326     1  1  12 13
206 11 5.93  7.98 10.83 10.29 19.6234 52.8194     0  0   5 19
207 11 8.39  4.89  8.22  8.47 12.8987 33.6700     1  1   4  5
208 11 6.76  8.97  9.06 10.70 23.8117 56.4836     0  0   1  1
209 11 6.34  9.09 11.23 11.79 24.0810 66.0778     0  1   6 13
210 11 6.65  6.67 11.58  5.88  8.7607 18.6208     0  1   9 19
211 11 5.86 10.01  8.27  8.82 28.3594 32.3531     1  0   7 17
212 11 5.06  6.04 12.24  7.94 12.6577 32.3050     0  1   6  9
213 11 6.76  6.91 10.68  7.30 12.9113 36.9240     1  1   6 11
214 11 5.45  5.38 10.10  9.96 15.2214 44.2018     1  1   4  6
215 11 5.33  6.41  8.99  3.61 11.9380 29.9927     0  1   1  1
216 11 5.55  4.97 11.45  6.53 10.0195 24.0912     1  0   7 15
217 11 5.70  6.50  9.41  9.70 19.9577 46.5324     0  1  12 15
218 11 5.40  9.30  8.46 10.26 28.0495 90.5178     0  0   5 17
219 11 5.75  9.03  9.99  9.88 24.9874 27.8595     0  1   2  5
220 11 6.10  7.56 11.32  6.00 11.6063 16.1715     0  1   5  9
221 12 6.78  4.47 11.51  7.35  5.9616  8.1331     0  0   7 12
222 12 5.89  6.31  8.85  8.77 19.7857 24.6451     0  1   9 10
223 12 6.25  4.62 12.29  8.85  7.3425 17.7497     1  0   3  8
224 12 6.01 11.13 11.18  7.33 24.7391 36.0455     0  1   3  8
225 12 6.00  6.35 11.51  9.61 13.3034 25.6401     0  0   3 12
226 12 4.43  9.71 12.46  8.91 24.7628 59.0025     0  1   5  8
227 12 5.20  8.16  7.06  6.83 21.7602 49.2067     0  0   7  9
228 12 5.30  9.45  9.49  8.31 27.3136 80.6379     0  0   8 13
229 12 5.45  8.20  9.15  9.73 23.3263 25.5971     0  1   8 11
230 12 5.40  8.40 10.16  7.73 20.0408 66.0079     1  0   2  4
231 12 5.72  8.73 11.42  9.55 17.8869 56.3122     0  0  12 21
232 12 5.82  9.61 12.04  8.86 22.7925 47.3417     0  0   8 20
233 12 5.01  7.11  9.85  3.27 12.4408 21.9334     1  1  13 14
234 12 7.25  4.16 10.85  8.46  9.1292 16.1898     1  0   2  5
235 12 6.57  4.83 10.78  9.72 12.4074 29.3392     1  0   7  8
236 12 6.60  8.70 11.49 10.64 22.8685 73.3715     0  0   1  2
237 12 7.65  7.78  9.64  8.58 23.3499 71.6341     0  1  18 20
238 12 4.87  4.74 10.85  8.68  9.7119 23.6399     0  1   6  9
239 12 4.26  6.22  9.68 13.40 22.4842 48.4334     0  0   2  8
240 12 6.41  7.43 10.22  9.15 18.6163 32.9987     0  1  13 18
241 13 5.84  7.77 11.35 13.64 23.5837 23.7560     0  0   4 17
242 13 7.11  7.26 10.70  9.83 19.3903 33.1895     0  0   1  1
243 13 5.65  8.34  8.61  7.48 19.1875 50.5038     0  1   6  7
244 13 6.16  6.26  8.89  7.96 15.0275 42.4150     0  1   5  6
245 13 6.17  9.69 10.48  7.67 22.0135 51.2383     0  0   5 19
246 13 5.73  6.90  9.98  7.82 16.0341 17.4520     1  0  12 13
247 13 7.24 10.38  9.57  8.83 24.5798 42.6463     0  1   1  5
248 13 5.31  5.42  9.96  9.44 12.7823 31.2625     0  0   5 16
249 13 5.77  6.96  9.22 12.65 25.9646 40.6278     0  0   1  1
250 13 6.05  7.04 10.98  8.31 16.3624 31.7591     0  1   8  9
251 13 3.53  9.31  8.76  7.50 21.3062 34.0013     0  1   3  5
252 13 4.35  7.74  9.51 11.54 23.6177 54.6604     1  0   5 12
253 13 5.54  6.61  9.97 10.16 18.3606 47.3200     0  1   2  3
254 13 6.10  2.79  8.68 11.19 10.0184 20.6585     0  1   7  8
255 13 7.38  8.34  9.98  8.08 18.3492 25.0451     0  0   3 16
256 13 5.92  3.94 10.04  9.04 12.4101 38.0151     1  1  16 17
257 13 6.63  6.61 10.62 10.81 16.7381 47.1826     1  1   2 14
258 13 6.63  4.49  8.40 10.91 17.5567 24.3019     1  1   6 14
259 13 6.40  5.99  9.02  9.26 17.8604 41.6631     1  0   1  2
260 13 5.59  7.24 12.19  8.98 16.6377 16.8270     0  1   7 11
261 14 6.32  8.71 11.79  5.12 13.3262 14.4746     0  1   8 16
262 14 6.19  7.14  9.01 10.63 22.4410 30.9558     0  0   6 16
263 14 4.73  7.34  9.16  9.26 19.2721 60.9644     0  1   3  4
264 14 4.05  9.68 12.01  5.42 17.2475 53.5544     0  0   6 12
265 14 5.74  8.90 11.85  7.92 17.8261 22.7483     1  0   8  9
266 14 4.81  6.44  9.54 10.00 21.2385 39.5512     0  1  17 18
267 14 6.02  4.00  8.88  3.83  6.0329 14.5266     0  1  14 15
268 14 4.70  8.83 10.00 10.15 24.2062 71.5450     0  1   2  6
269 14 6.25  5.03 10.49  8.74 10.5107 24.4495     1  0   8 20
270 14 6.31  8.55 10.52  5.48 14.5307 43.7610     1  1   7 11
271 14 5.72  6.73 10.49 10.85 17.9242 50.4548     0  0   3 11
272 14 5.69  9.99  9.40 10.67 28.2659 58.8425     0  1   4 11
273 14 5.21  7.37  8.68  8.12 20.6861 40.7327     1  1   9 16
274 14 5.59  8.07 11.07 11.43 23.8017 52.7421     0  1   5  8
275 14 5.88  7.40  9.94  9.09 20.6567 58.4777     0  0   9 18
276 14 5.39  4.31 10.01  7.34 11.9575 32.9296     0  1  12 13
277 14 5.29  7.94  9.26  7.28 19.3638 23.2492     0  1   4  8
278 14 5.04  7.17  9.37 10.85 21.9738 72.1102     1  0   8 20
279 14 5.57  8.05 10.78  6.42 15.8798 27.0423     0  1   7 12
280 14 6.34  5.39  7.65  9.18 17.0007 27.7989     1  1  11 16
281 15 6.25  7.85  8.57  8.49 21.3248 21.3910     1  0   6 10
282 15 6.85  8.51 10.02  6.36 18.9966 50.9608     0  1  12 14
283 15 6.46  5.21  9.45  9.09 12.4910  24.8825     1  1   9 10
284 15 6.67  8.07 13.30 12.91 21.1425  56.0332     0  0   1  9
285 15 5.83  9.56  9.63  8.00 23.0750  32.2768     0  1   8 12
286 15 5.39 11.20  8.65  7.37 27.0038  62.4501     0  1   6 11
287 15 6.85  8.03 11.64  4.83 10.3327  31.2096     1  0   2  3
288 15 5.61  7.52 10.16  8.45 16.6436  40.5428     1  1   3  5
289 15 6.22  8.69 10.41  8.46 18.8661  34.8530     1  0   4 18
290 15 7.04  7.65 10.58  7.94 16.8221  50.7980     0  0   5  7
291 15 6.09  6.29  8.65 11.21 22.2297  43.7017     1  0  11 13
292 15 6.69  7.34 10.92  8.91 13.6227  37.9093     1  1  10 13
293 15 6.47  7.70 11.31  6.07 12.7368  21.3040     1  0   2  4
294 15 5.32  9.43  9.23 11.44 28.6090  49.9856     0  0   2  6
295 15 5.92  6.89 11.16  7.88 15.6146  41.0512     0  1  16 20
296 15 5.71  5.85  9.52  8.51 13.6221  31.2697     1  0   9 20
297 15 6.01  3.59 10.04  5.62  4.1211   4.3375     0  1  20 21
298 15 6.69  8.53 11.56  8.04 19.1194  28.4680     0  0   1  3
299 15 4.68 10.20 10.49  3.87 17.3293  41.7424     0  1  12 19
300 15 6.69  7.27  7.74 11.42 24.1955  41.8823     1  1   2  3
301 16 5.26  7.59  8.89  5.74 19.3472  20.8476     0  1  17 18
302 16 6.36  7.50  9.81 11.98 23.5841  76.9562     0  1   2  5
303 16 5.85  6.65  9.54  5.51 10.1101  17.8294     1  1  14 18
304 16 4.20  8.13 11.66  8.75 17.4938  53.2211     0  0   7 15
305 16 6.68  8.26 11.44  5.97 12.8573  41.9694     0  1   4  6
306 16 5.53  7.04  9.71  9.19 19.6349  48.3353     0  0   6  9
307 16 5.44  5.19 10.48  8.22 11.2475  29.6758     0  1  12 13
308 16 5.14 10.15  8.53  9.72 28.0906  72.0819     0  1   5 17
309 16 5.92  8.39 10.91  9.53 20.6527  60.6546     0  0   2  3
310 16 5.36  7.82 10.23  8.91 18.7668  36.8940     0  1   9 18
311 16 4.91  7.89  9.75 15.94 30.9768  57.1167     1  1   1  5
312 16 6.18  5.79  9.92 10.34 14.9534  29.1380     1  1   3  6
313 16 5.57  8.14 11.85  9.55 15.8564  42.9944     0  1   1  5
314 16 6.78  5.09 10.47  8.81 11.8460  21.7601     0  1   4  6
315 16 7.49 10.26 11.55 10.99 26.8626  50.8740     0  1   5 19
316 16 7.31  7.50  8.07  8.24 22.7107  58.0939     0  0   2  3
317 16 5.38  8.14 10.23 11.33 23.6037  25.1461     0  1   9 19
318 16 6.72  8.98 10.87 11.23 25.0209  51.7929     0  0   5 13
319 16 5.28  7.85  8.13 13.35 32.8560 100.6789     0  1   5 10
320 16 6.10  6.68  9.94 10.70 21.7115  62.2358     0  0   2  9
321 17 5.56  6.72 11.05  5.97 13.9810  14.0719     1  0   1  1
322 17 4.96  6.93 11.63 11.52 21.2474  43.8394     0  0   8 12
323 17 5.94  6.10 12.37  9.35 16.3839  44.8167     0  1   5  8
324 17 6.02  5.23  9.93 12.12 19.7439  53.7919     0  1   2  8
325 17 6.66  7.98  7.41 13.09 27.6113  36.7186     1  1   5 16
326 17 5.87  8.93  8.95  5.27 20.3248  34.2413     0  0   4 10
327 17 7.44  8.66  9.16  9.28 24.1090  27.9093     0  1   2  4
328 17 6.09  8.19 11.20 11.86 23.9297  63.1046     1  1   3 12
329 17 6.69  7.88  9.48  8.56 20.7815  46.5329     1  1   6 14
330 17 3.29 6.75  9.88 10.30 18.7582 56.4507     0  1   3  7
331 17 7.51 6.88 12.23  3.96  8.4491 16.1296     0  0   4  6
332 17 4.36 8.35  9.65  9.92 24.5351 59.0537     1  0   4  7
333 17 6.13 6.94  8.12  4.34 13.6821 36.5147     1  1  11 12
334 17 5.96 8.31 10.83  6.57 17.6317 51.8341     0  0   1  5
335 17 5.64 8.09  9.27  6.52 18.9660 52.0163     0  1  14 15
336 17 6.71 6.66  8.01  3.81 11.4260 24.0380     1  1  14 15
337 17 6.14 6.55  9.99 10.29 19.0825 61.4125     1  0   3  4
338 17 5.43 8.50  8.16  4.83 20.3812 31.0327     1  1   5  6
339 17 5.18 7.39 11.06 13.44 27.1967 80.8641     0  0   1  2
340 17 7.11 7.19 10.76  6.48 12.3672 17.9049     0  1   2  3
341 18 6.38 7.07  9.45  6.03 16.2019 16.6875     0  0   9 15
342 18 5.26 6.99  8.09  7.89 21.1391 35.4907     1  1   3  4
343 18 5.93 7.81  8.15  6.73 14.9459 29.5572     0  0   5 15
344 18 5.51 7.78 12.92  6.84 13.0785 34.0923     0  1  11 16
345 18 7.25 7.16  9.79  9.23 17.8220 20.6142     0  0   9 19
346 18 5.55 6.68  9.22  6.55 17.9828 20.8316     0  1  12 13
347 18 3.61 7.90 10.89 10.64 20.2828 20.4874     0  0   3  7
348 18 4.99 4.33 12.12 11.27 10.9798 32.5082     1  1   2  3
349 18 4.76 7.72  9.25  7.02 18.4058 53.8266     0  0   3  7
350 18 4.91 5.78 10.37  4.48 12.2515 25.4892     1  1   6  7
351 18 6.04 9.33  8.63 14.72 31.7237 78.2338     1  0   1  7
352 18 5.97 8.41  8.92  9.03 23.8641 37.7257     0  1   5 10
353 18 6.76 9.51 11.96 14.31 31.0336 93.1192     0  0   3  7
354 18 6.57 7.31 12.10  7.00 13.8685 32.3535     0  0   8 12
355 18 6.70 4.22  9.71 11.00 15.8543 50.9200     1  1  14 15
356 18 5.14 5.77  9.18 12.14 18.7098 44.6754     0  1   7 21
357 18 7.39 6.78 11.18 10.24 20.9644 60.2365     0  0   4  8
358 18 4.14 5.08 11.99 11.20 12.0814 30.3144     1  0   6  8
359 18 6.87 3.79 10.94 10.13 11.5727 29.5336     1  1  16 17
360 18 7.45 8.17 12.24  7.10 18.3766 19.0777     0  0   2  5
361 19 7.29 9.06 10.39  8.29 22.7873 24.6866     1  1   5 19
362 19 6.65 6.00  9.29 10.63 19.7542 49.6681     0  1  15 21
363 19 5.13 6.11 11.16  6.14  7.8805 17.2319     1  0   6 14
364 19 5.46 5.11 10.69  7.57  9.2570 27.1156     1  1  13 14
365 19 6.50 9.25  9.13 10.94 24.5590 68.3794     0  1   1 12
366 19 5.97 6.82 10.88  6.59 12.2334 24.9423     0  1   2  5
367 19 5.47 3.92  9.72  9.27 11.6512 14.5974     1  1   1  2
368 19 4.83 7.25  9.92 11.29 21.3935 64.1683     0  0   3  7
